file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-083930-25,L1,Order,2026-01-09,N5C,28261.64,arrears,3200.0,pattern_1,8.83,"December 16, 2025",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-083964-25,L1,Order,2026-01-13,M3C,,,,,,"January 8, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-083968-25,L1,ExParte Order,2026-03-30,K1V,1000.0,stated_total,1000.0,pattern_3,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-083970-25,L1,Review Order,2026-03-05,L6M,21739.0,arrears,,,,"January 29, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-083987-25,L1,Order,2026-01-15,M3N,2690.94,arrears,,,,"January 8, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084001-25,L1,Order,2026-01-05,L5M,,,,,,"December 17, 2025",False,,,,,False,text,no dollar amount found
LTB-L-084003-25,L1,Order,2026-01-20,K9J,8074.6,arrears,1997.72,pattern_1,4.04,"January 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084072-25,L1,Order,2026-03-09,L0L,2500.0,stated_total,,,,"December 17, 2025",True,True,True,True,True,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-084092-25,L1,Order,2026-01-22,N6J,778.92,arrears,,,,"January 31, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084162-25,L1,Order,2026-01-05,N3H,,,,,,"December 18, 2025",True,True,False,True,,True,text,no dollar amount found
LTB-L-084170-25,L1,ExParte Order,2026-01-02,M6L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-084172-25,L1,Order,2026-01-12,K1E,9932.6,arrears,,,,"January 6, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084173-25,L1,Order,2026-01-20,M2K,1293.6,arrears,1337.6,pattern_1,0.97,"January 8, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084174-25,L1,Order,2026-01-13,M2K,2196.73,arrears,,,,"January 8, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084232-25,L1,Order,2026-01-12,M3A,7060.81,arrears,1872.85,pattern_1,3.77,"January 7, 2026",True,True,True,True,False,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084263-25,L1,Amended Order,2026-01-06,N3H,108.0,stated_total,1089.07,pattern_2,0.1,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-084279-25,L1,Order,2026-01-16,M1B,2769.62,arrears,2600.0,pattern_2,1.07,"January 8, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084285-25,L1,Order,2026-01-07,N9C,7235.73,arrears,1300.0,pattern_1,5.57,"December 18, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084287-25,L1,Order,2026-01-15,L5G,8011.6,arrears,2397.15,pattern_1,3.34,"January 8, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084310-25,L1,Order,2026-05-01,M2R,116.69,arrears,,,,,True,True,False,True,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084330-25,L1,Order,2026-01-16,M3N,7011.0,arrears,2100.0,pattern_1,3.34,"January 6, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084380-25,L1,Order,2026-01-09,K1T,2810.23,arrears,1297.99,pattern_1,2.17,"December 22, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084395-25,L1,Order,2026-01-14,N2M,5046.62,arrears,,,,"January 6, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084444-25,L1,Order,2026-01-27,M3N,4080.61,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084480-25,L1,Order,2026-04-17,N2E,16865.43,arrears,1592.83,pattern_1,10.59,"April 13, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084510-25,L1,Order,2026-01-09,M4Y,3519.26,arrears,1504.28,pattern_1,2.34,"December 8, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084513-25,L1,Order,2026-01-27,N2E,11912.25,arrears,1991.16,pattern_1,5.98,"January 21, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084531-25,L1,Order,2026-01-19,L4M,5212.64,arrears,,,,"January 12, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084559-25,L1,Order,2026-01-09,L3X,5186.0,arrears,2200.0,pattern_1,2.36,"December 18, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084612-25,L1,Order,2026-01-05,N1K,10400.5,arrears,1732.25,pattern_1,6.0,"December 22, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084625-25,L1,Order,2026-01-07,K1T,167.0,arrears,1468.29,pattern_2,0.11,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084645-25,L1,Order,2026-01-07,P3E,,,,,,"December 18, 2025",True,True,False,False,,True,text,no dollar amount found
LTB-L-084653-25,L1,Order,2026-01-27,M6S,42600.0,arrears,3200.0,pattern_1,13.31,"January 12, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084658-25,L1,Order,2026-01-08,M1R,3384.41,arrears,1233.91,pattern_1,2.74,"December 22, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084672-25,L1,Order,2026-01-12,P0J,7561.0,arrears,1400.0,pattern_1,5.4,"January 6, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084690-25,L1,Order,2026-01-09,N5Z,6835.92,arrears,1410.0,pattern_1,4.85,"December 22, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084700-25,L1,Order,2026-04-10,L3V,5806.64,arrears,813.44,pattern_1,7.14,"March 2, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084744-25,L1,Order,2026-01-13,L4Y,10995.55,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084767-25,L1,Order,2026-01-15,L5R,699.0,arrears,,,,"January 8, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084878-25,L1,ExParte Order,2026-01-19,L7R,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-084885-25,L1,Order,2026-01-07,M2R,1909.03,arrears,,,,"December 22, 2025",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084895-25,L1,Order,2026-01-14,K2C,125.0,other,,,,"January 8, 2026",False,,,,,False,text,"found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-L-084942-25,L1,Order,2026-01-05,P0A,11037.8,arrears,2600.0,pattern_2,4.25,"December 22, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084951-25,L1,Order,2026-01-26,N1H,9658.62,arrears,,,,"January 21, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084955-25,L1,Order,2026-02-04,N5X,,,,,,"January 8, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-084959-25,L1,Order,2026-01-30,L5N,,,,,,,False,,,,,False,text,only fee/rate/boilerplate amounts found
LTB-L-084985-25,L1,Order,2026-02-04,L5N,5353.5,arrears,2406.25,pattern_1,2.22,"January 22, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-084992-25,L1,Review Order,2026-05-15,K6A,,,,,,"April 30, 2026",True,False,True,,False,True,text,no dollar amount found
LTB-L-085007-25,L1,Order,2026-01-15,M4G,17807.22,arrears,1580.14,pattern_1,11.27,"January 5, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085025-25,L1,Order,2026-01-07,P7C,6506.0,arrears,1400.0,pattern_1,4.65,"December 22, 2025",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085038-25,L1,Order,2026-01-15,N3T,2712.0,arrears,,,,"January 8, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085054-25,L1,Order,2026-01-13,P0M,4432.0,arrears,1081.0,pattern_2,4.1,,True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085120-25,L1,Order,2026-01-23,L9S,21941.47,arrears,2600.0,pattern_1,8.44,,True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085127-25,L1,Order,2026-04-23,K2A,500.0,ambiguous-max,,,,,False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-085149-25,L1,Order,2026-01-15,M1J,6520.03,arrears,1943.65,pattern_1,3.35,"January 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085157-25,L1,Order,2026-01-08,L6W,,,,,,"January 5, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-085178-25,L1,Order,2026-01-22,K1Z,4352.0,arrears,1275.0,pattern_1,3.41,"January 13, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085189-25,L1,Order,2026-01-23,K1Z,10156.0,arrears,938.0,pattern_1,10.83,"January 14, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085201-25,L1,Order,2026-04-02,K4K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-085211-25,L1,Order,2026-01-05,M6J,7875.47,arrears,2200.0,pattern_2,3.58,"December 22, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085224-25,L1,Review Order,2026-03-24,L7A,,,,,,"March 11, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-085309-25,L1,Order,2026-01-23,N4K,3123.52,arrears,981.98,pattern_2,3.18,"January 8, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085313-25,L1,Order,2026-01-13,M6M,200.0,arrears,,,,"January 7, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085332-25,L1,Order,2026-01-06,M2K,5542.2,arrears,2300.0,pattern_2,2.41,"December 22, 2025",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085349-25,L1,Order,2026-01-16,L8M,,,,,,"January 6, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-085355-25,L1,Order,2026-01-07,N8A,1919.53,arrears,1733.53,pattern_2,1.11,"January 5, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085383-25,L1,Order,2026-01-13,M4R,5986.89,arrears,1535.61,pattern_1,3.9,"January 5, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085401-25,L1,Order,2026-01-05,L8M,22340.1,arrears,1537.5,pattern_1,14.53,"December 22, 2025",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085461-25,L1,Order,2026-01-12,K8H,2100.0,stated_total,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-085474-25,L1,Order,2026-01-15,K8V,4583.0,arrears,1320.0,pattern_1,3.47,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085488-25,L1,Order,2026-01-22,M8V,2476.67,arrears,,,,"January 12, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085510-25,L1,Order,2026-01-16,N9A,,,,,,"January 5, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-085515-25,L1,Order,2026-01-14,M5R,1166.24,other,,,,"January 8, 2026",False,,,,,False,text,"found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-L-085590-25,L1,Order,2026-01-23,M1L,8406.6,arrears,1699.0,pattern_1,4.95,"January 15, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085596-25,L1,Order,2026-04-15,N5P,7186.0,arrears,,,,"April 13, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085598-25,L1,Order,2026-01-15,M1E,6761.32,arrears,1963.0,pattern_1,3.44,"January 7, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085599-25,L1,Review Order,2026-03-20,L9Y,,,,,,"March 11, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-085611-25,L1,ExParte Order,2026-01-07,K1K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-085650-25,L1,Order,2026-01-16,M5B,10642.16,arrears,2100.0,pattern_2,5.07,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085664-25,L1,Order,2026-02-03,L3C,3436.0,arrears,650.0,pattern_1,5.29,"January 7, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-085671-25,L1,Order,2026-01-12,M6H,,,,,,"January 6, 2026",True,True,True,False,False,False,text,no dollar amount found
