file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-009710-26,L1,Order,2026-05-29,P3B,15620.31,arrears,1726.76,pattern_1,9.05,"April 8, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009726-26,L1,Order,2026-04-15,P7C,3418.88,arrears,1000.0,pattern_2,3.42,"April 8, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009734-26,L1,Order,2026-05-12,K8A,9201.0,arrears,1470.0,pattern_2,6.26,"April 28, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009739-26,L1,Amended Order,2026-04-10,P2N,8586.0,arrears,1400.0,pattern_2,6.13,"April 8, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009764-26,L1,Order,2026-05-05,N6G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-009769-26,L1,Order,2026-05-26,M8Y,28666.0,arrears,2530.0,pattern_1,11.33,"April 13, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009771-26,L1,Order,2026-04-20,P3C,7508.0,arrears,1372.0,pattern_1,5.47,"April 9, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009786-26,L1,Order,2026-04-15,L9M,18606.97,arrears,2800.0,pattern_1,6.65,"April 8, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009787-26,L1,Order,2026-04-23,P3C,7079.0,arrears,1350.0,pattern_1,5.24,"April 9, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009808-26,L1,Order,2026-04-30,M9V,,,1589.42,pattern_1,,"April 23, 2026",True,True,False,True,,True,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-009833-26,L1,Order,2026-04-14,L6V,27568.52,arrears,2500.0,pattern_1,11.03,"April 8, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009851-26,L1,Order,2026-05-04,L6T,1273.22,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009853-26,L1,Order,2026-04-28,L6T,5021.94,arrears,2310.97,pattern_1,2.17,"April 23, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009855-26,L1,Order,2026-04-29,L6T,9316.86,arrears,1801.64,pattern_1,5.17,"April 27, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-009864-26,L1,Order,2026-04-14,L9E,,,,,,"April 8, 2026",False,,,,,True,text,no dollar amount found
LTB-L-009905-26,L1,Order,2026-04-15,M6E,882.0,ambiguous-max,,,,"April 8, 2026",True,True,True,False,False,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-009906-26,L1,Order,2026-04-22,L4A,,,,,,,False,,,,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-009933-26,L1,Order,2026-05-19,L4P,12072.32,arrears,,,,"April 13, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010006-26,L1,ExParte Order,2026-03-25,K1G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010011-26,L1,Order,2026-04-20,L1H,,,,,,"April 13, 2026",True,True,True,False,False,False,text,no dollar amount found
LTB-L-010020-26,L1,ExParte Order,2026-04-23,K2H,1000.0,stated_total,1000.0,pattern_3,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-010032-26,L1,Order,2026-05-11,M9V,3498.87,arrears,2032.69,pattern_1,1.72,"April 15, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010047-26,L1,Order,2026-04-02,M9V,1990.35,stated_total,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-010052-26,L1,Order,2026-04-20,N6H,25803.02,arrears,1970.54,pattern_1,13.09,"April 9, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010055-26,L1,Order,2026-05-13,N2B,4509.86,arrears,,,,"April 13, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010107-26,L1,Order,2026-04-16,M5B,13950.0,stated_total,,,,"April 9, 2026",True,True,True,True,True,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-010121-26,L1,Order,2026-05-04,M1K,2889.67,arrears,1405.92,pattern_1,2.06,"April 23, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010154-26,L1,Order,2026-04-21,L8M,10206.0,arrears,2500.0,pattern_1,4.08,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010171-26,L1,Order,2026-04-20,N2C,2558.88,arrears,,,,"April 9, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010201-26,L1,Order,2026-04-27,N9A,7049.0,arrears,1371.0,pattern_1,5.14,"April 16, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010203-26,L1,ExParte Order,2026-03-26,L0K,6557.92,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010206-26,L1,Order,2026-04-22,L3M,12886.0,arrears,1800.0,pattern_1,7.16,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010222-26,L1,ExParte Order,2026-04-13,M9V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010251-26,L1,Order,2026-05-04,P3L,23586.0,arrears,1400.0,pattern_1,16.85,"April 14, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010253-26,L1,Order,2026-04-21,L1G,,,,,,"April 14, 2026",True,True,False,False,,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-010261-26,L1,Order,2026-04-20,M9N,3222.18,arrears,1291.03,pattern_1,2.5,"April 15, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010274-26,L1,Order,2026-04-21,N5W,,,,,,"April 13, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-010276-26,L1,Order,2026-04-29,N4S,6886.0,arrears,1500.0,pattern_1,4.59,"April 13, 2026",False,,,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010283-26,L1,Order,2026-04-28,N3R,3073.52,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010297-26,L1,Order,2026-04-29,N6A,3775.78,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010298-26,L1,Order,2026-04-16,M5P,9181.0,arrears,,,,"April 14, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010334-26,L1,Order,2026-03-24,M6L,7007.83,arrears,2306.25,pattern_1,3.04,"March 17, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010349-26,L1,ExParte Order,2026-03-24,N6G,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-010353-26,L1,Order,2026-03-31,M9N,,,,,,"March 24, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-010399-26,L1,Order,2026-05-01,M3L,6724.84,arrears,1634.71,pattern_1,4.11,"April 16, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010447-26,L1,Order,2026-04-16,P1B,,,2200.0,pattern_2,,"April 9, 2026",True,True,False,False,,True,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-010448-26,L1,Order,2026-04-23,N2J,3947.0,arrears,,,,"April 20, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010479-26,L1,Amended Order,2026-05-29,K1J,21104.0,arrears,3291.0,pattern_1,6.41,"April 29, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010494-26,L1,Order,2026-04-21,P1A,1655.06,arrears,,,,"April 13, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010501-26,L1,ExParte Order,2026-04-14,K1V,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-010521-26,L1,Order,2026-04-07,N6H,219.15,ambiguous-max,1226.03,pattern_2,0.18,,False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-010532-26,L1,Order,2026-04-27,L4X,2198.52,arrears,,,,"April 23, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010553-26,L1,ExParte Order,2026-03-20,N6H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010578-26,L1,ExParte Order,2026-04-09,M1J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010579-26,L1,Order,2026-05-01,L4P,8740.53,arrears,2750.0,pattern_1,3.18,"April 9, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010589-26,L1,ExParte Order,2026-03-25,K2P,1000.0,stated_total,1000.0,pattern_3,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-010611-26,L1,ExParte Order,2026-03-13,L6W,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010613-26,L1,Order,2026-04-28,P9A,13652.0,arrears,1490.0,pattern_1,9.16,"April 21, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010624-26,L1,ExParte Order,2026-02-27,K2P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010629-26,L1,ExParte Order,2026-03-27,M3H,1000.0,stated_total,1000.0,pattern_3,1.0,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-L-010633-26,L1,Order,2026-04-21,L6G,11654.6,arrears,2300.0,pattern_1,5.07,"April 13, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010653-26,L1,Order,2026-04-21,L8P,8748.0,arrears,1495.0,pattern_1,5.85,"April 13, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010697-26,L1,Order,2026-04-23,N2M,8244.97,arrears,1815.23,pattern_2,4.54,"April 15, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010774-26,L1,Order,2026-05-19,P0M,,,,,,"April 15, 2026",True,True,False,False,,True,text,no dollar amount found
LTB-L-010777-26,L1,Order,2026-04-23,L6S,9848.36,arrears,3318.39,pattern_1,2.97,"April 21, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010790-26,L1,Order,2026-03-13,P7C,5151.71,arrears,1346.11,pattern_1,3.83,"March 11, 2026",True,False,False,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010793-26,L1,Order,2026-04-21,N6C,5512.0,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-010795-26,L1,Order,2026-04-22,N5V,,,,,,"April 16, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-010802-26,L1,Order,2026-04-27,M3A,,,,,,"April 23, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-010809-26,L1,Order,2026-04-24,N6C,1924.39,arrears,,,,"April 16, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010850-26,L1,Order,2026-04-24,L6H,8747.61,arrears,2500.0,pattern_2,3.5,"April 16, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010869-26,L1,Order,2026-05-15,L4H,6917.55,arrears,1705.0,pattern_1,4.06,"April 13, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010870-26,L1,Order,2026-04-17,P6A,9376.48,arrears,1500.0,pattern_1,6.25,"April 14, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010889-26,L1,Order,2026-04-24,M3A,3545.88,arrears,,,,"April 16, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010896-26,L1,Order,2026-04-22,N5A,3390.0,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-010904-26,L1,Order,2026-04-28,N1R,2421.54,arrears,,,,"April 21, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010906-26,L1,Order,2026-05-13,M5R,5781.8,arrears,1907.16,pattern_1,3.03,"April 21, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010913-26,L1,ExParte Order,2026-02-27,N2M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-010924-26,L1,ExParte Order,2026-05-04,L8W,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-010926-26,L1,Order,2026-04-22,P7E,7865.88,arrears,1398.86,pattern_1,5.62,"April 16, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-010933-26,L1,ExParte Order,2026-03-04,N3R,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-010961-26,L1,Order,2026-04-20,L8J,,,,,,"April 15, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-010991-26,L1,Order,2026-04-20,N3T,283.35,ambiguous-max,,,,"April 16, 2025",True,True,True,True,False,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-010997-26,L1,Order,2026-02-26,L8W,738.17,arrears,,,,"February 17, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-011009-26,L1,Order,2026-03-13,K1Z,7326.0,arrears,1400.0,pattern_1,5.23,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-011018-26,L1,Order,2026-04-16,N1R,,,,,,"April 14, 2026",False,,,,,True,text,no dollar amount found
LTB-L-011043-26,L1,Order,2026-04-28,L8L,,,,,,"April 21, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-011048-26,L1,Order,2026-05-01,L4T,3096.68,arrears,1702.61,pattern_2,1.82,"April 22, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
